id,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62,x_63
0.0,-0.508145272731781,-0.20106682181358337,-0.4597553610801697,-2.0085272789001465,0.40706706047058105,0.1982109099626541,0.114788718521595,-0.017453303560614586,-0.1404954046010971,-0.15643815696239471,-0.3842904567718506,-0.6991580724716187,0.8456470966339111,-0.20101585984230042,-0.15932416915893555,-0.0706058144569397,-1.1914976835250854,0.06603609025478363,-0.7138778567314148,-1.3647940158843994,-0.9268932938575745,-0.99408358335495,-0.4437546133995056,0.05301782488822937,0.7031766176223755,-0.05800988897681236,-1.039296269416809,-0.3177887201309204,1.1434215307235718,-0.4511675536632538,0.5470084547996521,-0.5805380344390869,1.199377179145813,0.24170136451721191,1.22658371925354,0.19423751533031464,-0.45438066124916077,-0.9846308827400208,0.20873036980628967,0.5002476572990417,-0.1858779489994049,0.44127893447875977,-0.17943677306175232,0.6519607901573181,-0.7232632040977478,-0.24966368079185486,1.2607783079147339,0.2537303864955902,0.4903150498867035,-0.2315373420715332,0.19174353778362274,1.0357707738876343,0.24394650757312775,0.103732630610466,0.4658697247505188,-0.597154974937439,-0.5366523265838623,-0.6752657890319824,1.3831652402877808,0.06007819250226021,-0.4255047142505646,0.6906706690788269,0.4715885818004608,0.43323200941085815
1.0,0.607164740562439,-0.5464401245117188,-0.016891390085220337,-1.798777461051941,-0.05904906988143921,0.04596870765089989,1.7923306226730347,-0.18459628522396088,1.6327872276306152,-1.6084219217300415,-2.3312952518463135,0.22529008984565735,-0.3014298975467682,-3.0540659427642822,-0.039565857499837875,1.4653183221817017,0.13492754101753235,-0.007028894033282995,0.5662460327148438,-0.16646525263786316,1.0033934116363525,-0.5001652240753174,-1.8511385917663574,0.8102554082870483,0.9473170638084412,-0.11118263006210327,0.9279948472976685,0.9814601540565491,-0.767912745475769,1.9524297714233398,-2.036841630935669,0.5502296090126038,-1.7852495908737183,1.6782283782958984,2.211615562438965,-2.378523111343384,1.0830944776535034,-0.8669489622116089,0.4780206084251404,-0.18769089877605438,-0.009267985820770264,0.6407769918441772,-0.5853000283241272,0.7270441055297852,0.09680362045764923,1.8878073692321777,0.943235456943512,-0.34445467591285706,1.4098405838012695,-3.611278533935547,-0.23121340572834015,-2.8761441707611084,0.5952852368354797,0.048974066972732544,-0.9255338311195374,-0.3031321167945862,-0.8981480002403259,-2.9603562355041504,-2.1053316593170166,1.2945877313613892,0.18413230776786804,1.1740933656692505,0.8441281318664551,2.0864675045013428
2.0,0.7143798470497131,-0.8696671724319458,0.6248738765716553,-1.3957089185714722,0.4959868788719177,-0.4962107241153717,1.1776841878890991,-0.16103245317935944,0.7452176213264465,-0.20584508776664734,-1.396760106086731,-0.2366776168346405,0.2421407401561737,-1.429455280303955,0.9753009080886841,1.289071798324585,-0.8145304322242737,0.9993957281112671,-0.9735091328620911,0.18463310599327087,-1.2946125268936157,-0.9769359827041626,-0.5589895248413086,0.05825004726648331,0.3482055366039276,0.10304055362939835,0.8136926889419556,-1.15276038646698,1.0098880529403687,-0.33583855628967285,0.08757978677749634,-0.6984718441963196,0.7332118153572083,0.4695100784301758,0.7678743004798889,-1.7252802848815918,-0.6537911891937256,-1.1513795852661133,-0.7238612174987793,1.264609694480896,-1.4227688312530518,0.9543171525001526,0.4943811297416687,0.2671414911746979,0.007901109755039215,0.49814528226852417,1.5515557527542114,-1.044740080833435,-0.6764755249023438,-0.8312796950340271,0.059863507747650146,-0.297635942697525,-0.18785084784030914,-0.18402494490146637,0.4304095208644867,-1.2453782558441162,-0.3886869549751282,-1.0618433952331543,0.32247433066368103,0.5818385481834412,0.71575927734375,0.5476505756378174,1.8151119947433472,0.12767405807971954
3.0,-0.23987945914268494,-0.966766893863678,0.09349238127470016,-0.5233994126319885,0.6794847249984741,0.5989580750465393,0.7270070314407349,-0.19416801631450653,0.6020236611366272,-0.8984399437904358,-0.40205690264701843,-0.6099820733070374,0.9344529509544373,-0.01149675901979208,-0.23882658779621124,0.9199994802474976,-0.31990912556648254,1.0543447732925415,-0.19534271955490112,-0.39809197187423706,0.040559228509664536,-0.5782179832458496,-0.30983659625053406,-0.02232576347887516,0.15901857614517212,0.6981449127197266,-0.9540460109710693,-0.47520196437835693,0.9996097087860107,-0.09576670080423355,-0.4443766176700592,0.008805396035313606,0.28242039680480957,0.11292382329702377,0.13515570759773254,0.24577206373214722,-0.47582894563674927,-0.9749534130096436,0.10599268227815628,1.0087348222732544,-0.4040653705596924,0.8588278293609619,0.562470555305481,0.5263839364051819,-0.7784739136695862,0.7323453426361084,0.4597557783126831,-0.5536172389984131,0.6253935694694519,-0.630087673664093,0.7000992298126221,0.5291829109191895,0.44039401412010193,0.5848692655563354,0.30127495527267456,-0.4355035126209259,-0.17179079353809357,-0.019926929846405983,0.30928272008895874,0.692501425743103,0.1105046272277832,0.5589177012443542,-0.12849248945713043,0.8389498591423035
4.0,-0.9597192406654358,-1.609073519706726,-1.1744675636291504,-1.8215500116348267,0.1855871081352234,-1.8588488101959229,0.6067220568656921,1.5038025379180908,2.2250099182128906,-0.882252037525177,-1.0529475212097168,-1.2504781484603882,-1.1951158046722412,-0.29783767461776733,0.3657320439815521,-1.0855377912521362,0.12608042359352112,0.5131005048751831,1.2489415407180786,-0.03097248263657093,-0.20710888504981995,0.4719841182231903,-1.0435184240341187,0.3594934940338135,-0.2832654118537903,1.3892103433609009,-2.1388421058654785,1.3405765295028687,-0.33326250314712524,0.5864236950874329,-1.9483829736709595,0.03386682644486427,-2.328152894973755,-2.521169662475586,1.740943193435669,1.2154576778411865,0.7353731989860535,0.7804341912269592,1.5140129327774048,0.18641793727874756,0.6767767071723938,-0.7157972455024719,2.499680757522583,1.7229098081588745,1.267089605331421,0.3335891366004944,2.3481552600860596,2.065019369125366,-0.0039373887702822685,-0.510933518409729,-0.0031268091406673193,0.0016352509846910834,2.117887020111084,0.8747897744178772,-1.0302472114562988,-3.1940195560455322,-1.331525444984436,-1.5833666324615479,-0.582041323184967,1.298972249031067,0.9138906002044678,0.10387510061264038,-1.5450290441513062,2.6469101905822754
5.0,-0.5647718906402588,-2.1104042530059814,-1.621712327003479,-1.5846065282821655,0.4826118052005768,-1.1943457126617432,0.05305873602628708,1.7362616062164307,1.7642018795013428,-1.1078662872314453,-1.6854745149612427,-0.7915549278259277,-1.2421904802322388,0.33751434087753296,-0.10094866156578064,-0.8659306168556213,-1.073622226715088,0.8173699378967285,1.5626381635665894,-0.44316840171813965,-0.6001538634300232,0.27053800225257874,-0.9038052558898926,-0.5986282825469971,0.3413096070289612,1.2487350702285767,-0.35402441024780273,0.7101390957832336,-0.6822056770324707,0.9558780193328857,-2.6600985527038574,1.3490784168243408,-1.543877124786377,-1.4802402257919312,2.0221621990203857,-0.9382123351097107,2.565338134765625,-0.21900469064712524,1.5363845825195312,0.3601464629173279,-0.2096196860074997,0.20075899362564087,1.264492154121399,1.6342661380767822,1.9616456031799316,2.111626625061035,0.27328136563301086,3.356157064437866,0.014065776020288467,-1.4505497217178345,0.7552369236946106,1.0618500709533691,1.5819158554077148,1.9106905460357666,1.4047201871871948,-1.751257300376892,-2.6049859523773193,-0.4393541216850281,-1.1478391885757446,2.711418867111206,1.6216440200805664,-0.8568641543388367,-1.547345519065857,1.3009001016616821
6.0,-0.8791491985321045,-1.4842872619628906,-1.1116029024124146,-0.7842174172401428,0.5727301836013794,-0.8511799573898315,2.4383275508880615,1.075811743736267,0.216064453125,1.167580246925354,0.21044613420963287,0.08306115120649338,-0.0957132875919342,0.4394625127315521,-0.6031662821769714,0.6698018312454224,0.3755638301372528,0.1265711486339569,0.10252858698368073,-0.09236128628253937,-0.47243666648864746,-0.1805865317583084,-0.8451601266860962,0.594946563243866,1.5820317268371582,1.651193380355835,-0.740595817565918,-0.06973783671855927,2.8600316047668457,-0.6312284469604492,-2.026324987411499,0.8001936078071594,1.4939697980880737,-0.8509460091590881,2.0260050296783447,0.06998195499181747,-0.5051642656326294,-0.31869152188301086,0.23840567469596863,1.6895475387573242,0.0902651995420456,-0.8712793588638306,0.3445693850517273,-0.7181715965270996,0.3694921135902405,1.8993951082229614,1.1264439821243286,0.1607978641986847,1.0631273984909058,1.5709162950515747,1.4735199213027954,0.6318395733833313,1.8524750471115112,0.03306463360786438,0.9280341863632202,-1.4679923057556152,-1.1793148517608643,0.901853621006012,-1.2632043361663818,0.4169437885284424,1.0640724897384644,2.3582308292388916,0.8882770538330078,1.9676311016082764
7.0,-0.5257194638252258,-1.3185882568359375,-1.8238941431045532,-2.339482545852661,-1.284745216369629,-1.1727129220962524,0.21577173471450806,2.0254931449890137,1.2400869131088257,-1.6202349662780762,-0.22807589173316956,-0.3175969421863556,-1.1985563039779663,-0.6541752815246582,-0.03058830089867115,0.7153422832489014,-1.6625640392303467,-0.7883727550506592,0.1796143501996994,-1.258973240852356,-0.5287011861801147,1.0310595035552979,-0.409244567155838,0.5529197454452515,-0.7928035259246826,1.7289628982543945,-0.7900007963180542,1.832452416419983,1.5501843690872192,2.029261827468872,-1.1912407875061035,0.7085371613502502,-1.9640394449234009,-1.1614052057266235,1.9253989458084106,0.6909210681915283,2.3956100940704346,-2.4270782470703125,0.5923163890838623,1.3323930501937866,0.34921061992645264,-1.430059790611267,-1.560669183731079,2.271160364151001,1.7025660276412964,2.0120718479156494,3.2900967597961426,1.7945952415466309,1.4452619552612305,-0.4534904956817627,1.7036590576171875,-1.8015830516815186,2.156015396118164,0.024971947073936462,-0.7776641249656677,-1.7362728118896484,-2.2893881797790527,-1.440421462059021,1.2842410802841187,-1.4880303144454956,2.353963613510132,-0.2586994171142578,-2.248995065689087,0.052135732024908066
8.0,-0.9379494190216064,-1.7246465682983398,-1.4606047868728638,-1.2474982738494873,0.2910000681877136,-1.0129469633102417,0.6937369704246521,2.2056610584259033,2.668499231338501,-0.2566033899784088,-0.6558330059051514,-1.2629995346069336,-1.5431524515151978,0.02936268411576748,0.45873919129371643,-0.4736715257167816,-0.8989702463150024,0.9470880627632141,1.5914437770843506,-0.3371642529964447,-0.6099404692649841,0.2657933533191681,-0.6183205246925354,0.14214062690734863,0.687328040599823,0.9557166695594788,-1.571712851524353,0.8237879276275635,-0.38594648241996765,0.3559916019439697,-1.9837406873703003,1.0424450635910034,-1.2495731115341187,-2.155324935913086,1.0374772548675537,0.3333309590816498,1.623495101928711,0.37166693806648254,1.2592203617095947,1.215423583984375,-1.1042749881744385,-0.3081541359424591,1.5342423915863037,1.6047354936599731,2.7139265537261963,0.08305498212575912,1.2625194787979126,0.7488710284233093,0.9414323568344116,-0.8805822134017944,0.18662714958190918,0.9325061440467834,2.9311742782592773,0.3865395784378052,0.7744175791740417,-2.3113298416137695,-2.6245243549346924,-0.5550609230995178,-2.0011403560638428,1.630305528640747,1.141597867012024,-0.5141614675521851,-2.147280693054199,1.8041162490844727
9.0,-1.0104447603225708,-0.5599542856216431,0.08503847569227219,-0.046875953674316406,0.30957475304603577,0.8760518431663513,0.9705030918121338,-0.2012891322374344,0.4097236692905426,-0.15956559777259827,-0.8417461514472961,0.30784550309181213,1.0798674821853638,-1.4496740102767944,-0.26123514771461487,1.4187299013137817,-0.30804508924484253,0.4627693295478821,-0.5105058550834656,-0.554402232170105,0.2410757839679718,-0.19279399514198303,0.4455556571483612,0.47220808267593384,0.8342905640602112,-0.6336258053779602,-0.9287150502204895,-0.9299193620681763,0.6491507887840271,0.07336791604757309,-1.6923460960388184,-0.18971720337867737,0.22746813297271729,1.421871542930603,0.18124815821647644,0.1391061693429947,-0.8777469992637634,-0.9729259610176086,-0.22773835062980652,0.8213024139404297,0.374372273683548,-0.46185803413391113,0.3445081412792206,-0.5329391360282898,-0.9188005924224854,-0.052953559905290604,0.644493579864502,-1.0524768829345703,0.5226410627365112,-1.400077223777771,0.9811965823173523,-0.047671716660261154,0.3890223205089569,0.707788348197937,0.4665067493915558,-0.7969833612442017,-0.9326132535934448,-0.39830073714256287,-0.34760352969169617,-0.11039268970489502,-0.5794507265090942,0.6139321327209473,0.09379469603300095,1.2533769607543945
